Holdings details

FTSE Emerging Markets ETF (VWO)


Equity,as of 08/31/2026

,SEDOL,HOLDINGS,TICKER,% OF FUNDS*,SUB-INDUSTRY,COUNTRY,SECURITYDEPOSITORYRECEIPTTYPE,MARKET VALUE*,SHARES
,B1PB0D7,Liuzhou Iron & Steel Co Ltd,601003,<0.01%,Steel,CN,---,"$406,588.55","711,900"
,BSNHK69,Huadian Heavy Industries Co Ltd,601226,<0.01%,Construction & Engineering,CN,---,"$406,281.17","414,676"
,6800787,Dazhong Transportation Group Co Ltd,900903,<0.01%,Passenger Ground Transportation,CN,---,"$406,239.09","2,185,448"
,BFCCQX3,Shenzhen Yinghe Technology Co Ltd,300457,<0.01%,Industrial Machinery & Supplies & Components,CN,---,"$404,964.75","128,200"
,6543822,Bright Dairy & Food Co Ltd,600597,<0.01%,Packaged Foods & Meats,CN,---,"$404,780.54","389,800"
,B1GK9B4,Zhejiang NetSun Co Ltd,002095,<0.01%,Trading Companies & Distributors,CN,---,"$403,991.67","184,600"
,6352318,Joincare Pharmaceutical Group Industry Co Ltd,600380,<0.01%,Pharmaceuticals,CN,---,"$403,757.51","294,624"
,6293280,Ningbo Yunsheng Co Ltd,600366,<0.01%,Electronic Components,CN,---,"$403,590.83","232,740"
,BMGS186,Nanjing Pharmaceutical Group Co Ltd,600713,<0.01%,Health Care Distributors,CN,---,"$403,029.60","517,800"
,BP3RDF8,Chongqing Afari Technology Co Ltd,601777,<0.01%,Automobile Manufacturers,CN,---,"$402,864.60","326,200"
,BNHPR29,Hangzhou Sunrise Technology Co Ltd,300360,<0.01%,Electronic Equipment & Instruments,CN,---,"$402,798.91","234,000"
,6005775,Xiamen Xiangyu Co Ltd,600057,<0.01%,Air Freight & Logistics,CN,---,"$399,635.07","411,991"
,BHL0Y83,Suzhou Secote Precision Electronic Co Ltd,603283,<0.01%,Industrial Machinery & Supplies & Components,CN,---,"$399,537.58","54,730"
,BYPCYC8,Betta Pharmaceuticals Co Ltd,300558,<0.01%,Pharmaceuticals,CN,---,"$399,373.93","53,200"
,BP3RHH8,Xiamen International Airport Co Ltd,600897,<0.01%,Airport Services,CN,---,"$399,328.57","178,800"
,B28XJK7,China Quanjude Group Co Ltd,002186,<0.01%,Restaurants,CN,---,"$398,952.88","278,800"
,B3ZSXC2,World Union Group Inc,002285,<0.01%,Real Estate Services,CN,---,"$396,540.45","1,106,550"
,BP3R8P3,Luxin Venture Capital Group Co Ltd,600783,<0.01%,Specialty Chemicals,CN,---,"$396,042.41","165,708"
,BPBNLC1,Visne Madencilik Uretim Sanayi VE Ticaret AS,VSNMD,<0.01%,Construction Materials,TR,---,"$395,532.19","440,837"
,BL58M54,Beijing Compass Technology Development Co Ltd,300803,<0.01%,Financial Exchanges & Data,CN,---,"$395,496.83","31,200"
,BL6CM22,Bestore Co Ltd,603719,<0.01%,Packaged Foods & Meats,CN,---,"$395,360.44","277,200"
,BD5CFM8,Suofeiya Home Collection Co Ltd,002572,<0.01%,Home Furnishings,CN,---,"$395,350.28","336,300"
,6800107,Shanghai Jin Jiang Online Network Service Co Ltd,900914,<0.01%,Automotive Retail,CN,---,"$395,072.59","915,025"
,BD5M294,MLS Co Ltd,002745,<0.01%,Semiconductors,CN,---,"$394,812.02","223,600"
,BMTCWD7,Jiangsu Gian Technology Co Ltd,300709,<0.01%,Electrical Components & Equipment,CN,---,"$394,655.68","55,008"
,BP3R905,China CYTS Tours Holding Co Ltd,600138,<0.01%,"Hotels, Resorts & Cruise Lines",CN,---,"$394,610.68","367,868"
,BZ19C26,Huabao Technology Co Ltd,300741,<0.01%,Specialty Chemicals,CN,---,"$394,256.89","179,900"
,BYNC4Q4,Autobio Diagnostics Co Ltd,603658,<0.01%,Health Care Supplies,CN,---,"$394,152.41","80,470"
,BD580D2,Guangdong Create Century Intelligent Equipment Group Corp Ltd,300083,<0.01%,Industrial Machinery & Supplies & Components,CN,---,"$393,386.72","192,400"
,BD5M250,Rongan Property Co Ltd,000517,<0.01%,Real Estate Development,CN,---,"$392,588.22","1,194,572"
,B3TZB92,Giant Network Group Co Ltd,002558,<0.01%,Interactive Home Entertainment,CN,---,"$390,656.71","95,700"
,6222325,Qingdao Citymedia Co Ltd,600229,<0.01%,Publishing,CN,---,"$389,037.90","496,400"
,B63H4D0,Jiangsu Xiuqiang Glasswork Co Ltd,300160,<0.01%,Housewares & Specialties,CN,---,"$389,023.50","590,500"
,6147592,Sinosteel Engineering & Technology Co Ltd,000928,<0.01%,Construction & Engineering,CN,---,"$388,135.33","475,400"
,BD5CDB3,Changchun High-Tech Industry Group Co Ltd,000661,<0.01%,Pharmaceuticals,CN,---,"$387,906.87","35,600"
,BF2DZG2,IReader Technology Co Ltd,603533,<0.01%,Application Software,CN,---,"$387,391.16","115,394"
,BYP3346,Jiangsu Transimage Technology Co Ltd,002866,<0.01%,Electronic Components,CN,---,"$386,959.55","172,500"
,BL58R37,StarPower Semiconductor Ltd,603290,<0.01%,Semiconductors,CN,---,"$384,918.96","28,400"
,BTFRHN0,Jiangsu SINOJIT Wind Energy Technology Co Ltd,601218,<0.01%,Heavy Electrical Equipment,CN,---,"$383,310.18","566,627"
,BP3R4X3,Chongqing Water Group Co Ltd,601158,<0.01%,Water Utilities,CN,---,"$383,176.31","623,550"
,BMGJQ17,Leader Harmonious Drive Systems Co Ltd,688017,<0.01%,Industrial Machinery & Supplies & Components,CN,---,"$382,825.48","8,579"
,BP3RDK3,Yabao Pharmaceutical Group Co Ltd,600351,<0.01%,Pharmaceuticals,CN,---,"$382,486.67","361,083"
,BYW6V77,Duzhe Publishing & Media Co Ltd,603999,<0.01%,Publishing,CN,---,"$382,262.50","442,500"
,BDHTLT6,Qinhuangdao Port Co Ltd,601326,<0.01%,Marine Ports & Services,CN,---,"$381,987.41","729,500"
,BD5CDF7,Xian International Medical Investment Co Ltd,000516,<0.01%,Health Care Facilities,CN,---,"$381,441.32","624,587"
,BP3RL87,Shanghai Milkground Food Tech Co Ltd,600882,<0.01%,Packaged Foods & Meats,CN,---,"$380,761.30","128,033"
,B5N9C68,Tangrenshen Group Co Ltd,002567,<0.01%,Packaged Foods & Meats,CN,---,"$379,949.34","666,950"
,BK71FM2,Xi'an Bright Laser Technologies Co Ltd,688333,<0.01%,Industrial Machinery & Supplies & Components,CN,---,"$379,908.27","21,816"
,BQ3RQ89,Dajin Heavy Industry Co Ltd,002487,<0.01%,Heavy Electrical Equipment,CN,---,"$378,903.59","72,300"
,BP91NN2,Shida Shinghwa Advanced Material Group Co Ltd,603026,<0.01%,Commodity Chemicals,CN,---,"$378,770.12","40,600"
,BGM6VY8,Bank of Zhengzhou Co Ltd,002936,<0.01%,Regional Banks,CN,---,"$378,108.02","1,436,016"
,6043601,Hangjin Technology Co Ltd,000818,<0.01%,Commodity Chemicals,CN,---,"$377,232.39","202,350"
,BP3RLK9,Jinzhou Yongshan Lithium Co Ltd,603399,<0.01%,Diversified Metals & Mining,CN,---,"$375,489.35","166,400"
,6885449,Shenzhen Tellus Holding Co Ltd,000025,<0.01%,Distributors,CN,---,"$374,758.47","159,510"
,BD73L87,Castech Inc,002222,<0.01%,Electronic Components,CN,---,"$374,081.06","35,700"
,BMF2JP2,Imas Makina Sanayi AS,IMASM,<0.01%,Industrial Machinery & Supplies & Components,TR,---,"$373,824.69","7,956,721"
,6829544,Shanghai New World Co Ltd,600628,<0.01%,Pharmaceuticals,CN,---,"$373,381.37","398,500"
,BMVL298,Guizhou Zhenhua E-chem Inc,688707,<0.01%,Electrical Components & Equipment,CN,---,"$373,368.59","240,298"
,B46FH49,Unilumin Group Co Ltd,300232,<0.01%,Electronic Equipment & Instruments,CN,---,"$371,968.09","443,838"
,BNR4ML0,Luoyang Xinqianglian Slewing Bearing Co Ltd,300850,<0.01%,Industrial Machinery & Supplies & Components,CN,---,"$371,178.71","88,900"
,BLH35N6,Nanjing Vazyme Biotech Co Ltd,688105,<0.01%,Biotechnology,CN,---,"$371,055.33","119,626"
,B1G59S6,Luyang Energy-Saving Materials Co Ltd,002088,<0.01%,Commodity Chemicals,CN,---,"$370,430.87","305,671"
,6320973,Gemdale Corp,600383,<0.01%,Real Estate Development,CN,---,"$370,279.11","1,101,700"
,BMF7KT8,Guangxi Beitou Technology Co Ltd,600936,<0.01%,Cable & Satellite,CN,---,"$369,937.95","480,300"
,BD5LT34,Huaren Pharmaceutical Co Ltd,300110,<0.01%,Pharmaceuticals,CN,---,"$369,512.47","856,972"
,BZ0D1D3,Wolong New Energy Group Co Ltd,600173,<0.01%,Real Estate Development,CN,---,"$369,457.46","398,201"
,BNHSQ32,Jiangsu Ruitai New Energy Materials Co Ltd,301238,<0.01%,Electrical Components & Equipment,CN,---,"$369,437.22","151,700"
,BD5LW35,Tayho Advanced Materials Group Co Ltd,002254,<0.01%,Textiles,CN,---,"$369,277.98","188,900"
,BHQPSV4,Huabao Technology Co Ltd,300741,<0.01%,Specialty Chemicals,CN,---,"$368,442.82","168,121"
,BQ3RWX6,Henan Mingtai Al Industrial Co Ltd,601677,<0.01%,Aluminum,CN,---,"$368,133.94","145,600"
,BD5LTD4,Kehua Data Co Ltd,002335,<0.01%,Electrical Components & Equipment,CN,---,"$367,777.93","80,330"
,BD6QVT8,GCL System Integration Technology Co Ltd,002506,<0.01%,Semiconductors,CN,---,"$367,017.18","932,700"
,BN0ZQ52,Shenzhen Intellifusion Technologies Co Ltd,688343,<0.01%,Application Software,CN,---,"$366,707.86","41,046"
,6112103,China Railway Tielong Container Logistics Co Ltd,600125,<0.01%,Rail Transportation,CN,---,"$366,317.78","450,150"
,BPH27X5,Biwin Storage Technology Co Ltd,688525,<0.01%,Semiconductors,CN,---,"$366,108.26","10,473"
,BNHPNH6,Hymson Laser Technology Group Co Ltd,688559,<0.01%,Industrial Machinery & Supplies & Components,CN,---,"$363,893.92","43,082"
,BTFRHP2,Bros Eastern Co Ltd,601339,<0.01%,Textiles,CN,---,"$363,325.08","310,679"
,BMF7KZ4,Shaanxi Beiyuan Chemical Industry Group Co Ltd,601568,<0.01%,Commodity Chemicals,CN,---,"$361,401.39","630,700"
,BD5CP51,Shenzhen Overseas Chinese Town Co Ltd,000069,<0.01%,Real Estate Development,CN,---,"$361,240.83","1,341,800"
,6826404,Shanghai Haixin Group Co,600851,<0.01%,Pharmaceuticals,CN,---,"$360,160.19","285,100"
,BMF7MV4,Cybrid Technologies Inc,603212,<0.01%,Semiconductor Materials & Equipment,CN,---,"$359,655.04","208,300"
,B2QVF50,Sanlux Co Ltd,002224,<0.01%,Industrial Machinery & Supplies & Components,CN,---,"$359,493.94","648,400"
,BL61LC2,T&S Communications Co Ltd,300570,<0.01%,Communications Equipment,CN,---,"$359,473.28","12,100"
,6803333,Shanghai Chlor-Alkali Chemical Co Ltd,600618,<0.01%,Commodity Chemicals,CN,---,"$358,705.94","228,400"
,BKWHQ55,Zhejiang Orient Gene Biotech Co Ltd,688298,<0.01%,Biotechnology,CN,---,"$358,590.36","125,513"
,BP91NP4,Beijing Huafeng Test & Control Technology Co Ltd,688200,<0.01%,Semiconductor Materials & Equipment,CN,---,"$358,000.73","6,078"
,BD5LW13,Suzhou Anjie Technology Co Ltd,002635,<0.01%,Electrical Components & Equipment,CN,---,"$357,543.87","150,460"
,6304416,KPC Pharmaceuticals Inc,600422,<0.01%,Pharmaceuticals,CN,---,"$357,127.55","280,088"
,6802921,Shanghai New Huang Pu Industrial Group Co Ltd,600638,<0.01%,Diversified Real Estate Activities,CN,---,"$357,057.82","474,480"
,BD5LS04,China Merchants Property Operation & Service Co Ltd,001914,<0.01%,Real Estate Operating Companies,CN,---,"$357,053.14","271,200"
,BP8VY30,Wellhope Foods Co Ltd,603609,<0.01%,Agricultural Products & Services,CN,---,"$355,710.65","371,300"
,B439MP0,Shanghai Xujiahui Commercial Co Ltd,002561,<0.01%,Broadline Retail,CN,---,"$354,591.35","342,500"
,BD5CGL4,Yotrio Group Co Ltd,002489,<0.01%,Leisure Products,CN,---,"$354,120.94","844,600"
,BTFRH96,Xiangtan Electric Manufacturing Co Ltd,600416,<0.01%,Electrical Components & Equipment,CN,---,"$350,932.58","277,000"
,BD5CK67,World Union Group Inc,002285,<0.01%,Real Estate Services,CN,---,"$350,762.08","978,805"
,6536015,Deluxe Family Co Ltd,600503,<0.01%,Real Estate Development,CN,---,"$350,424.44","1,061,600"
,BD5M078,Shunfa Hengneng Corp,000631,<0.01%,Real Estate Development,CN,---,"$349,731.82","792,020"
,BLNKMY1,Cybrid Technologies Inc,603212,<0.01%,Semiconductor Materials & Equipment,CN,---,"$349,295.32","202,300"
,6097523,Lucky Film Co Ltd,600135,<0.01%,Commodity Chemicals,CN,---,"$348,210.17","309,500"
,BPXYTK6,Changzhou Fusion New Material Co Ltd,688503,<0.01%,Semiconductor Materials & Equipment,CN,---,"$347,998.17","30,937"
,BD5CMZ0,RiseSun Real Estate Development Co Ltd,002146,<0.01%,Real Estate Development,CN,---,"$345,561.12","1,970,544"
,BK71FX3,Hongta Securities Co Ltd,601236,<0.01%,Investment Banking & Brokerage,CN,---,"$345,553.06","335,300"
,6094900,Nanjing Gaoke Co Ltd,600064,<0.01%,Diversified Real Estate Activities,CN,---,"$344,000.40","301,928"
,BL73BL6,CIMC Vehicles Group Co Ltd,301039,<0.01%,Construction Machinery & Heavy Transportation Equipment,CN,---,"$343,027.61","289,000"
,6081816,Telling Telecommunication Holding Co Ltd,000829,<0.01%,Technology Distributors,CN,---,"$342,346.75","257,000"
,BD73MQ2,Shenzhen Click Technology Co Ltd,002782,<0.01%,Electrical Components & Equipment,CN,---,"$341,461.02","146,500"
,6003939,Berry Genomics Co Ltd,000710,<0.01%,Biotechnology,CN,---,"$341,329.63","257,298"
,BNRLFT0,Xinjiang Daqo New Energy Co Ltd,688303,<0.01%,Semiconductor Materials & Equipment,CN,---,"$341,301.60","137,102"
,6800118,Shanghai Jin Jiang Online Network Service Co Ltd,600650,<0.01%,Automotive Retail,CN,---,"$340,753.09","210,500"
,BD5LWF7,Longhua Technology Group Luoyang Co Ltd,300263,<0.01%,Industrial Machinery & Supplies & Components,CN,---,"$340,262.06","214,300"
,BNHSQV0,Mehow Innovative Ltd,301363,<0.01%,Health Care Equipment,CN,---,"$338,453.72","139,500"
,BFYX678,Jiayou International Logistics Co Ltd,603871,<0.01%,Air Freight & Logistics,CN,---,"$336,717.19","166,000"
,BNHPPR0,Hangzhou Honghua Digital Technology Stock Co Ltd,688789,<0.01%,Industrial Machinery & Supplies & Components,CN,---,"$336,458.73","51,069"
,BN0ZDL7,CITIC Metal Co Ltd,601061,<0.01%,Trading Companies & Distributors,CN,---,"$336,278.93","192,300"
,6116042,Shenzhen Heungkong Holding Co Ltd,600162,<0.01%,Diversified Real Estate Activities,CN,---,"$336,068.10","454,350"
,6799692,Shanghai Shenda Co Ltd,600626,<0.01%,Automotive Parts & Equipment,CN,---,"$335,854.71","623,500"
,BPDWRV7,Shanghai Highly Group Co Ltd,600619,<0.01%,Industrial Machinery & Supplies & Components,CN,---,"$335,463.45","157,800"
,BMF7KH6,NYOCOR Co Ltd,600821,<0.01%,Renewable Electricity,CN,---,"$334,461.98","377,300"
,6079026,Cinda Real Estate Co Ltd,600657,<0.01%,Real Estate Development,CN,---,"$333,658.66","837,122"
,BWTV847,Laobaixing Pharmacy Chain JSC,603883,<0.01%,Drug Retail,CN,---,"$333,333.72","170,639"
,BFYX689,Guangzhou Kingmed Diagnostics Group Co Ltd,603882,<0.01%,Health Care Services,CN,---,"$333,289.78","81,900"
,BD5LX09,Xiamen Kingdomway Group Co,002626,<0.01%,Pharmaceuticals,CN,---,"$333,013.68","136,200"
,BD5LZB4,Inner Mongolia Berun Chemical Co Ltd,000683,<0.01%,Commodity Chemicals,CN,---,"$332,952.39","359,400"
,BFY8HD6,Zhuzhou Hongda Electronics Corp Ltd,300726,<0.01%,Electronic Components,CN,---,"$332,627.86","40,800"
,BP3RC17,Jiangsu Yueda Investment Co Ltd,600805,<0.01%,Industrial Conglomerates,CN,---,"$332,215.91","486,700"
,BP3RC95,Shanxi Coal International Energy Group Co Ltd,600546,<0.01%,Trading Companies & Distributors,CN,---,"$332,075.43","156,400"
,6534279,Wuxi Commercial Mansion Grand Orient Co Ltd,600327,<0.01%,Automotive Retail,CN,---,"$332,021.76","558,122"
,BYNWGZ7,Ningbo Peacebird Fashion Co Ltd,603877,<0.01%,Apparel Retail,CN,---,"$331,651.85","175,698"
,BD5CBR5,Renhe Pharmacy Co Ltd,000650,<0.01%,Pharmaceuticals,CN,---,"$330,409.27","406,801"
,BD5C885,China Zhenhua Group Science & Technology Co Ltd,000733,<0.01%,Electronic Components,CN,---,"$330,308.29","53,700"
,6546070,Tian Di Science & Technology Co Ltd,600582,<0.01%,Industrial Machinery & Supplies & Components,CN,---,"$329,086.69","456,100"
,BD5CDL3,Guangdong Baolihua New Energy Stock Co Ltd,000690,<0.01%,Independent Power Producers & Energy Traders,CN,---,"$328,557.67","451,000"
,BP3RM95,Wuhan Yangtze Communications Industry Group Co Ltd,600345,<0.01%,Communications Equipment,CN,---,"$328,537.21","43,600"
,BFF1YS8,Sunstone Development Co Ltd,603612,<0.01%,Commodity Chemicals,CN,---,"$328,130.00","127,500"
,BL4P427,Shenzhen Center Power Tech Co Ltd,002733,<0.01%,Electrical Components & Equipment,CN,---,"$326,859.02","118,900"
,BK94831,Qianhe Condiment and Food Co Ltd,603027,<0.01%,Packaged Foods & Meats,CN,---,"$326,326.85","298,741"
,BD5LRD0,Visionox Technology Inc,002387,<0.01%,Electronic Components,CN,---,"$325,292.24","300,796"
,BD5CKT0,Shenzhen Hepalink Pharmaceutical Group Co Ltd,002399,<0.01%,Pharmaceuticals,CN,---,"$324,155.98","217,221"
,BD5CN91,Suzhou Gold Mantis Construction Decoration Co Ltd,002081,<0.01%,Construction & Engineering,CN,---,"$323,312.97","353,100"
,BFMXLH5,PCI Technology Group Co Ltd,600728,<0.01%,IT Consulting & Other Services,CN,---,"$322,817.02","455,300"
,B4LVMD6,China South City Holdings Ltd,1668,<0.01%,Real Estate Development,HK,---,"$322,445.71","23,621,258"
,BMYZ9J6,Changchun BCHT Biotechnology Co Ltd,688276,<0.01%,Biotechnology,CN,---,"$322,368.33","133,043"
,BD5CQP8,CCOOP Group Co Ltd,000564,<0.01%,Broadline Retail,CN,---,"$321,734.44","1,433,000"
,BD5LTM3,Ningbo David Medical Device Co Ltd,300314,<0.01%,Health Care Equipment,CN,---,"$320,899.63","182,500"
,BYW6V44,Toly Bread Co Ltd,603866,<0.01%,Packaged Foods & Meats,CN,---,"$320,157.32","506,367.8"
,B5VJVH4,Beijing eGOVA Co Ltd,300075,<0.01%,IT Consulting & Other Services,CN,---,"$319,873.22","197,089"
,BD6QW40,Shandong Xiantan Group Co Ltd,002746,<0.01%,Packaged Foods & Meats,CN,---,"$317,616.77","326,550"
,BYYHKR1,ENEL CHILE SA-ADR,ENIC,<0.01%,Electric Utilities,US,ADR,"$315,726.32","72,748"
,BD5CG14,Beijing WBD New Materials Group Co Ltd,300055,<0.01%,Commodity Chemicals,CN,---,"$315,309.61","349,774"
,BNR4N40,Xiamen Bank Co Ltd,601187,<0.01%,Regional Banks,CN,---,"$315,030.44","288,000"
,BNRLFQ7,Wuxi Paike New Materials Technology Co Ltd,605123,<0.01%,Diversified Metals & Mining,CN,---,"$314,933.19","26,300"
,6397739,Zhejiang Xinan Chemical Industrial Group Co Ltd,600596,<0.01%,Diversified Chemicals,CN,---,"$314,698.81","191,240"
,BKPVTG6,Ligao Foods Co Ltd,300973,<0.01%,Packaged Foods & Meats,CN,---,"$314,397.51","81,320"
,B68FL27,Changshu Fengfan Power Equipment Co Ltd,601700,<0.01%,Heavy Electrical Equipment,CN,---,"$314,137.90","263,500"
,BMF7Q67,Hubei Chutian Smart Communication Co Ltd,600035,<0.01%,Highways & Railtracks,CN,---,"$313,115.21","575,080"
,BHY32W9,Beijing Forever Technology Co Ltd,300365,<0.01%,Systems Software,CN,---,"$312,680.24","439,194"
,BNHPPC5,OPT Machine Vision Tech Co Ltd,688686,<0.01%,Electronic Equipment & Instruments,CN,---,"$311,766.05","13,971"
,BP3RGL5,Zhejiang China Light & Textile Industrial City Group Co Ltd,600790,<0.01%,Real Estate Operating Companies,CN,---,"$311,328.16","615,704"
,BFYQHH4,Liuzhou Iron & Steel Co Ltd,601003,<0.01%,Steel,CN,---,"$311,095.35","544,700"
,BD58010,Guangdong Guanghua Sci-Tech Co Ltd,002741,<0.01%,Specialty Chemicals,CN,---,"$310,949.19","81,700"
,BDC41P2,Xiamen Intretech Inc,002925,<0.01%,Consumer Electronics,CN,---,"$309,322.22","88,900"
,BD5CHT9,China National Accord Medicines Corp Ltd,000028,<0.01%,Health Care Distributors,CN,---,"$308,526.76","104,170"
,BFY8GQ2,Chongqing Pharscin Pharmaceutical Co Ltd,002907,<0.01%,Pharmaceuticals,CN,---,"$308,084.88","139,600"
,BYW5QX5,Huada Automotive Technology Corp Ltd,603358,<0.01%,Automotive Parts & Equipment,CN,---,"$307,816.10","41,500"
,BP3RFK7,Nuode New Materials Co Ltd,600110,<0.01%,Electrical Components & Equipment,CN,---,"$307,601.19","172,100"
,BD5CK56,Grandjoy Holdings Group Co Ltd,000031,<0.01%,Real Estate Development,CN,---,"$307,556.28","940,400"
,BD5CH55,Shenzhen Jinjia Group Co Ltd,002191,<0.01%,Paper & Plastic Packaging Products & Materials,CN,---,"$307,132.97","561,336"
,B5KYFD4,Zhuzhou Kibing Group Co Ltd,601636,<0.01%,Building Products,CN,---,"$306,342.89","357,700"
,BKF2T36,Chongqing Rural Commercial Bank Co Ltd,601077,<0.01%,Regional Banks,CN,---,"$305,193.66","301,600"
,BNHPMP7,Changchun BCHT Biotechnology Co Ltd,688276,<0.01%,Biotechnology,CN,---,"$303,955.66","125,444"
,BYV1QK1,Bluestar Adisseo Co,600299,<0.01%,Commodity Chemicals,CN,---,"$300,666.98","233,800"
,BNHPMJ1,Suzhou Zelgen Biopharmaceutical Co Ltd,688266,<0.01%,Biotechnology,CN,---,"$300,245.96","17,175"
,6114897,Beijing Hualian Department Store Co Ltd,000882,<0.01%,Real Estate Operating Companies,CN,---,"$299,930.98","1,344,700"
,BP91MW4,Ligao Foods Co Ltd,300973,<0.01%,Packaged Foods & Meats,CN,---,"$298,855.48","77,300"
,B4PF9H7,Jiangsu SINOJIT Wind Energy Technology Co Ltd,601218,<0.01%,Heavy Electrical Equipment,CN,---,"$298,732.28","441,600"
,BMXTWX4,Beijing Wantai Biological Pharmacy Enterprise Co Ltd,603392,<0.01%,Biotechnology,CN,---,"$298,099.24","69,100"
,B4S5HY7,Shenzhen Comix Group Co Ltd,002301,<0.01%,Office Services & Supplies,CN,---,"$297,513.47","250,500"
,B55RFK5,CECEP Environmental Protection Co Ltd,300140,<0.01%,Industrial Machinery & Supplies & Components,CN,---,"$297,331.43","364,300"
,B79PZF4,Guiyang Longmaster Information & Technology Co Ltd,300288,<0.01%,Health Care Technology,CN,---,"$297,187.34","197,000"
,BD5CF06,Yonfer Agricultural Technology Co Ltd,000902,<0.01%,Fertilizers & Agricultural Chemicals,CN,---,"$297,173.65","139,800"
,BD5CH99,Zhongshan Public Utilities Group Co Ltd,000685,<0.01%,Water Utilities,CN,---,"$296,893.56","174,900"
,6853941,Shanghai Juss Sports & Entertainment Group Co Ltd,600676,<0.01%,Automotive Parts & Equipment,CN,---,"$296,742.33","293,500"
,BD5LTK1,Zhejiang Jingxin Pharmaceutical Co Ltd,002020,<0.01%,Pharmaceuticals,CN,---,"$296,697.65","155,280"
