Holdings details

FTSE Developed Markets ETF (VEA)


Equity,as of 08/31/2026

,SEDOL,HOLDINGS,TICKER,% OF FUNDS*,SUB-INDUSTRY,COUNTRY,SECURITYDEPOSITORYRECEIPTTYPE,MARKET VALUE*,SHARES
,BYVHS03,Lake Materials Co Ltd,281740,<0.01%,Commodity Chemicals,KR,---,"$3,140,736.34","352,471"
,6456492,Ichiyoshi Securities Co Ltd,8624,<0.01%,Investment Banking & Brokerage,JP,---,"$3,136,202.42","289,046"
,5770911,Wuestenrot & Wuerttembergische AG,WUW,<0.01%,Life & Health Insurance,DE,---,"$3,135,248.10","187,041"
,6665061,Oyo Corp,9755,<0.01%,Environmental & Facilities Services,JP,---,"$3,123,395.11","175,703"
,B77P017,m-up Holdings Inc,3661,<0.01%,Application Software,JP,---,"$3,122,685.27","598,300"
,6610232,Murakami Corp,7292,<0.01%,Automotive Parts & Equipment,JP,---,"$3,118,415.32","73,414"
,BNTD378,Seers Co Ltd,458870,<0.01%,Health Care Equipment,KR,---,"$3,111,895.67","201,666"
,BYR4KP7,GRENKE AG,GLJ,<0.01%,Specialized Finance,DE,---,"$3,109,306.47","228,474"
,B11Y3K8,PATRIZIA SE,PAT,<0.01%,Diversified Real Estate Activities,DE,---,"$3,099,387.07","356,045"
,6054788,Asahi Diamond Industrial Co Ltd,6140,<0.01%,Industrial Machinery & Supplies & Components,JP,---,"$3,089,530.14","408,074"
,BD7Y737,Samhallsbyggnadsbolaget i Norden AB,SBBB,<0.01%,Real Estate Operating Companies,SE,---,"$3,088,315.03","9,806,615"
,6499163,Kyosan Electric Manufacturing Co Ltd,6742,<0.01%,Electronic Equipment & Instruments,JP,---,"$3,088,297.28","487,304"
,6374992,DyDo Group Holdings Inc,2590,<0.01%,Packaged Foods & Meats,JP,---,"$3,086,873.88","161,698"
,6498706,Kyokuyo Co Ltd,1301,<0.01%,Packaged Foods & Meats,JP,---,"$3,084,479.38","103,616"
,6641447,Nippon Sheet Glass Co Ltd,5202,<0.01%,Building Products,JP,---,"$3,079,566.62","1,003,243"
,6433149,Airman Corp,6364,<0.01%,Industrial Machinery & Supplies & Components,JP,---,"$3,063,719.99","187,300"
,6458700,Imperial Hotel Ltd,9708,<0.01%,"Hotels, Resorts & Cruise Lines",JP,---,"$3,060,734.11","492,200"
,6551160,Macmahon Holdings Ltd,MAH,<0.01%,Diversified Metals & Mining,AU,---,"$3,053,389.99","4,311,110"
,6182281,Cedar Woods Properties Ltd,CWP,<0.01%,Real Estate Development,AU,---,"$3,044,081.43","602,250"
,B1638D8,AMOREPACIFIC CORP-PREF,090435,<0.01%,Personal Care Products,KR,---,"$3,043,875.02","90,788"
,6596387,Mitsuba Corp,7280,<0.01%,Automotive Parts & Equipment,JP,---,"$3,043,200.75","366,725"
,B8CLHY9,Prosegur Cia de Seguridad SA,PSG,<0.01%,Security & Alarm Services,ES,---,"$3,035,725.13","906,737"
,BH4TD79,K&O Energy Group Inc,1663,<0.01%,Gas Utilities,JP,---,"$3,035,209.36","239,804"
,6804626,Sintokogio Ltd,6339,<0.01%,Industrial Machinery & Supplies & Components,JP,---,"$3,029,875.16","405,846"
,6583754,Nippon Parking Development Co Ltd,2353,<0.01%,Environmental & Facilities Services,JP,---,"$3,028,723.89","1,793,331"
,BMG3PV2,Vulcan Steel Ltd,VSL,<0.01%,Steel,AU,---,"$3,028,426.69","760,574"
,6585396,G City Ltd,GCT,<0.01%,Real Estate Operating Companies,IL,---,"$3,021,665.73","800,211"
,4657736,Corticeira Amorim SGPS SA,COR,<0.01%,"Metal, Glass & Plastic Containers",PT,---,"$3,018,982.99","370,569"
,6175582,Stella Chemifa Corp,4109,<0.01%,Diversified Chemicals,JP,---,"$3,015,849.36","89,495"
,6641986,Nissha Co Ltd,7915,<0.01%,Electronic Components,JP,---,"$3,013,226.26","377,532"
,BGRZG23,Gift Holdings Inc,9279,<0.01%,Restaurants,JP,---,"$3,010,710.85","198,800"
,6070353,Belluna Co Ltd,9997,<0.01%,Broadline Retail,JP,---,"$3,002,034.31","442,288"
,4115740,Banco di Desio e della Brianza SpA,BDB,<0.01%,Diversified Banks,IT,---,"$2,998,701.28","147,656"
,6098236,Binggrae Co Ltd,005180,<0.01%,Packaged Foods & Meats,KR,---,"$2,996,326.88","45,318"
,4344072,Peugeot Invest SA,PEUG,<0.01%,Multi-Sector Holdings,FR,---,"$2,992,298.44","45,970"
,BYZYM86,SFA Nexel Co Ltd,222080,<0.01%,Industrial Machinery & Supplies & Components,KR,---,"$2,987,088.80","508,183"
,BKTW448,Centuria Office REIT,COF,<0.01%,Office REITs,AU,---,"$2,978,853.56","4,725,446"
,6249896,Daido Metal Co Ltd,7245,<0.01%,Automotive Parts & Equipment,JP,---,"$2,978,485.76","390,956"
,BKM1QH9,BW Energy Ltd,BWE,<0.01%,Oil & Gas Exploration & Production,NO,---,"$2,971,690.49","495,778"
,6266301,Delek Automotive Systems Ltd,DLEA,<0.01%,Automotive Retail,IL,---,"$2,963,682.90","454,246.18"
,6174556,Siix Corp,7613,<0.01%,Electronic Manufacturing Services,JP,---,"$2,956,271.73","295,474"
,B06MW58,Kyokuto Securities Co Ltd,8706,<0.01%,Investment Banking & Brokerage,JP,---,"$2,955,921.92","243,859"
,6838584,S Foods Inc,2292,<0.01%,Packaged Foods & Meats,JP,---,"$2,954,062.46","161,688"
,B7KT0D8,Oisix Inc,3182,<0.01%,Food Retail,JP,---,"$2,953,495.56","277,459"
,BF0YK62,Idorsia Ltd,IDIA,<0.01%,Biotechnology,CH,---,"$2,947,372.59","482,991"
,6351735,SFA Semicon Co Ltd,036540,<0.01%,Semiconductors,KR,---,"$2,947,318.39","712,331"
,B4RJZV3,ENF Technology Co Ltd,102710,<0.01%,Specialty Chemicals,KR,---,"$2,944,827.50","91,089"
,6896311,Tomoku Co Ltd,3946,<0.01%,Paper & Plastic Packaging Products & Materials,JP,---,"$2,943,235.86","105,805"
,BT5GC87,SHIFT UP Corp,462870,<0.01%,Interactive Home Entertainment,KR,---,"$2,924,697.16","122,719"
,BYZ0SJ7,Vision Inc/Tokyo Japan,9416,<0.01%,Integrated Telecommunication Services,JP,---,"$2,920,557.29","439,407"
,BDZT002,BAJAJ Mobility AG,BMAG,<0.01%,Motorcycle Manufacturers,AT,---,"$2,920,178.44","78,982"
,6127334,VT Holdings Co Ltd,7593,<0.01%,Automotive Retail,JP,---,"$2,917,690.43","867,477"
,BD83186,HS Hyosung Advanced Materials Corp,298050,<0.01%,Commodity Chemicals,KR,---,"$2,911,664.52","22,210"
,BNLPTL8,Voltalia SA,VLTSA,<0.01%,Renewable Electricity,FR,---,"$2,904,916.53","366,182"
,6416355,Mirarth Holdings Inc,8897,<0.01%,Real Estate Development,JP,---,"$2,894,370.19","995,845"
,BYYZH63,Bell System24 Holdings Inc,6183,<0.01%,Data Processing & Outsourced Services,JP,---,"$2,891,341.29","331,303"
,B1W7BK2,Ence Energia y Celulosa SA,ENC,<0.01%,Paper Products,ES,---,"$2,889,146.54","980,552"
,BN40H61,Elior Group SA,ELIOR,<0.01%,Restaurants,FR,---,"$2,886,686.35","1,214,767"
,6248503,DAISHIN SECURITIES CO LTD-PF,003545,<0.01%,Investment Banking & Brokerage,KR,---,"$2,880,394.36","192,507"
,6620350,Nagawa Co Ltd,9663,<0.01%,Homebuilding,JP,---,"$2,868,798.08","88,053"
,6640660,Nippon Beet Sugar Manufacturing Co Ltd,2108,<0.01%,Packaged Foods & Meats,JP,---,"$2,868,701.64","84,570"
,B3WPWZ2,Mitsubishi Research Institute Inc,3636,<0.01%,IT Consulting & Other Services,JP,---,"$2,867,755.89","88,879"
,6616348,SK Securities Co Ltd,001510,<0.01%,Investment Banking & Brokerage,KR,---,"$2,853,255.70","1,536,041"
,6897905,Towa Bank Ltd/The,8558,<0.01%,Regional Banks,JP,---,"$2,844,974.09","311,777"
,BG1VQ94,KPP Group Holdings Co Ltd,9274,<0.01%,Trading Companies & Distributors,JP,---,"$2,839,209.30","410,800"
,BD6DH46,Oceania Healthcare Ltd,OCA,<0.01%,Health Care Facilities,NZ,---,"$2,839,101.05","6,152,204"
,B0YZFP0,Kyorin Pharmaceutical Co Ltd,4569,<0.01%,Pharmaceuticals,JP,---,"$2,836,589.36","383,606"
,B3B61Y8,Grupa Azoty SA,ATT,<0.01%,Fertilizers & Agricultural Chemicals,PL,---,"$2,835,637.59","456,293"
,6461128,Iriso Electronics Co Ltd,6908,<0.01%,Electronic Components,JP,---,"$2,834,216.15","160,033"
,B04S946,CJ CGV Co Ltd,079160,<0.01%,Movies & Entertainment,KR,---,"$2,832,891.06","712,985"
,6859916,SK Discovery Co Ltd,006120,<0.01%,Oil & Gas Storage & Transportation,KR,---,"$2,830,019.92","76,153"
,6392949,GWA Group Ltd,GWA,<0.01%,Building Products,AU,---,"$2,824,434.01","1,924,087"
,6662006,Osaki Electric Co Ltd,6644,<0.01%,Electronic Equipment & Instruments,JP,---,"$2,817,790.69","292,530"
,BQ7XY45,LIVSMED Inc,491000,<0.01%,Health Care Equipment,KR,---,"$2,809,605.49","114,739"
,6301989,V Technology Co Ltd,7717,<0.01%,Electronic Equipment & Instruments,JP,---,"$2,805,336.75","79,953"
,6495967,Koatsu Gas Kogyo Co Ltd,4097,<0.01%,Industrial Gases,JP,---,"$2,804,038.18","361,289"
,6289784,Cawachi Ltd,2664,<0.01%,Drug Retail,JP,---,"$2,800,351.70","120,231"
,BYZN904,Future PLC,FUTR,<0.01%,Publishing,GB,---,"$2,800,052.07","671,235"
,B09CF34,GemVax & Kael Co Ltd,082270,<0.01%,Semiconductor Materials & Equipment,KR,---,"$2,797,303.00","337,456"
,BMW7P63,Nuix Ltd,NXL,<0.01%,Application Software,AU,---,"$2,792,944.88","1,957,497"
,6251482,GLOBERIDE Inc,7990,<0.01%,Leisure Products,JP,---,"$2,792,355.70","179,031"
,6419224,Sparx Group Co Ltd,8739,<0.01%,Asset Management & Custody Banks,JP,---,"$2,790,718.51","170,887"
,6543587,Digital Arts Inc,2326,<0.01%,Systems Software,JP,---,"$2,779,025.02","96,785"
,6989556,Zojirushi Corp,7965,<0.01%,Household Appliances,JP,---,"$2,777,807.61","300,353"
,BMBZJV1,ASKA Pharmaceutical Holdings Co Ltd,4886,<0.01%,Pharmaceuticals,JP,---,"$2,777,628.71","210,005"
,6897121,Topy Industries Ltd,7231,<0.01%,Steel,JP,---,"$2,774,493.10","143,751"
,BFRB2W6,IGG Inc,799,<0.01%,Interactive Home Entertainment,HK,---,"$2,772,270.83","7,107,344"
,BF1HKP9,Wavestone,WAVE,<0.01%,IT Consulting & Other Services,FR,---,"$2,767,351.45","71,094"
,6160168,CMK Corp,6958,<0.01%,Electronic Components,JP,---,"$2,762,412.37","583,939"
,4754972,Deutsche EuroShop SE,DEQ,<0.01%,Real Estate Operating Companies,DE,---,"$2,758,351.15","126,723"
,B010DT8,C&C Group PLC,CCR,<0.01%,Distillers & Vintners,GB,---,"$2,750,417.60","2,129,950"
,B01Z4C3,APG SGA SA,APGN,<0.01%,Advertising,CH,---,"$2,749,161.77","11,254"
,BP68ZH4,OCI Co Ltd,456040,<0.01%,Diversified Chemicals,KR,---,"$2,747,181.23","45,491"
,6897552,Yondoshi Holdings Inc,8008,<0.01%,"Apparel, Accessories & Luxury Goods",JP,---,"$2,746,509.71","207,059"
,6419008,Komipharm International Co Ltd,041960,<0.01%,Pharmaceuticals,KR,---,"$2,739,086.56","403,213"
,6439493,Seoul Semiconductor Co Ltd,046890,<0.01%,Semiconductors,KR,---,"$2,738,065.94","384,887"
,BKRC097,AZ-COM MARUWA Holdings Inc,9090,<0.01%,Air Freight & Logistics,JP,---,"$2,735,628.72","483,382"
,6123343,Goldcrest Co Ltd,8871,<0.01%,Real Estate Development,JP,---,"$2,731,486.47","131,653"
,B1D3PK7,SRA Holdings,3817,<0.01%,Systems Software,JP,---,"$2,727,087.83","87,423"
,B13ZSL5,Altri SGPS SA,ALTR,<0.01%,Paper Products,PT,---,"$2,722,212.39","500,069"
,6568212,Australian Ethical Investment Ltd,AEF,<0.01%,Asset Management & Custody Banks,AU,---,"$2,720,660.89","815,832"
,BFY1TC8,TomTom NV,TOM2,<0.01%,Application Software,NL,---,"$2,720,107.69","564,900"
,4084895,Arnoldo Mondadori Editore SpA,MN,<0.01%,Publishing,IT,---,"$2,714,033.27","1,113,003"
,B53YZC0,LX Semicon Co Ltd,108320,<0.01%,Semiconductors,KR,---,"$2,711,471.68","101,724"
,6432715,Hokuto Corp,1379,<0.01%,Agricultural Products & Services,JP,---,"$2,705,024.64","198,512"
,6029560,Altech Corp,4641,<0.01%,Human Resource & Employment Services,JP,---,"$2,700,990.25","485,800"
,6126717,J Trust Co Ltd,8508,<0.01%,Consumer Finance,JP,---,"$2,698,367.20","615,885"
,6524474,Jumbo Interactive Ltd,JIN,<0.01%,Casinos & Gaming,AU,---,"$2,697,300.35","514,487"
,B3X0911,FIDEA Holdings Co Ltd,8713,<0.01%,Regional Banks,JP,---,"$2,693,330.35","149,955"
,BVVQ8T8,GMO Financial Holdings Inc,7177,<0.01%,Investment Banking & Brokerage,JP,---,"$2,692,288.78","353,600"
,BD6C2P9,Strike Group Co Ltd,6196,<0.01%,Investment Banking & Brokerage,JP,---,"$2,690,972.91","295,218"
,BYVWKP7,COREM PROPERTY GROUP AB-PREF,COREPREF,<0.01%,Real Estate Operating Companies,SE,---,"$2,686,115.57","109,789"
,6569442,Marudai Food Co Ltd,2288,<0.01%,Packaged Foods & Meats,JP,---,"$2,685,166.53","188,743"
,BNJZLK3,Gentrack Group Ltd,GTK,<0.01%,Application Software,AU,---,"$2,680,294.44","950,594"
,6512747,J-Oil Mills Inc,2613,<0.01%,Packaged Foods & Meats,JP,---,"$2,677,505.01","184,419"
,6985695,Unipres Corp,5949,<0.01%,Automotive Parts & Equipment,JP,---,"$2,669,400.42","319,205"
,6881168,Tekken Corp,1815,<0.01%,Construction & Engineering,JP,---,"$2,658,079.11","93,688"
,BJVSF22,Daikyonishikawa Corp,4246,<0.01%,Automotive Parts & Equipment,JP,---,"$2,654,591.14","372,188"
,B1VV9V2,Sligro Food Group NV,SLIGR,<0.01%,Food Distributors,NL,---,"$2,650,757.55","216,293"
,6195665,Chubu Shiryo Co Ltd,2053,<0.01%,Agricultural Products & Services,JP,---,"$2,648,139.30","210,410"
,6470362,Nihon Nohyaku Co Ltd,4997,<0.01%,Fertilizers & Agricultural Chemicals,JP,---,"$2,648,010.66","331,563"
,7154104,GL Events SACA,GLO,<0.01%,Diversified Support Services,FR,---,"$2,641,759.20","77,189"
,BMC9NM1,LITALICO Inc,7366,<0.01%,Education Services,JP,---,"$2,640,114.81","220,952"
,6894809,Yuanta Securities Korea Co Ltd,003470,<0.01%,Investment Banking & Brokerage,KR,---,"$2,637,112.06","765,592"
,BL6TCH8,Curves Holdings Co Ltd,7085,<0.01%,Leisure Facilities,JP,---,"$2,636,455.33","444,545"
,6192774,Chofu Seisakusho Co Ltd,5946,<0.01%,Household Appliances,JP,---,"$2,633,023.51","198,962"
,6167125,TK Corp,023160,<0.01%,Industrial Machinery & Supplies & Components,KR,---,"$2,629,349.46","137,471"
,6200202,Asiana Airlines Inc,020560,<0.01%,Passenger Airlines,KR,---,"$2,629,203.17","474,329"
,6012106,Atom Corp,7412,<0.01%,Restaurants,JP,---,"$2,622,702.42","1,083,340"
,6311632,Hana Tour Service Inc,039130,<0.01%,"Hotels, Resorts & Cruise Lines",KR,---,"$2,619,748.45","110,107"
,BN4HW90,Sodexo SA,---,<0.01%,Restaurants,FR,---,"$2,618,210.32","39,000"
,BM95XH7,Omni Bridgeway Ltd,OBL,<0.01%,Specialized Finance,AU,---,"$2,617,178.61","2,518,170"
,BP2B2B0,Stabilus SE,STM,<0.01%,Industrial Machinery & Supplies & Components,DE,---,"$2,614,939.67","130,734"
,6637974,Nichiden Corp,9902,<0.01%,Trading Companies & Distributors,JP,---,"$2,610,735.28","136,283"
,BD6SZ70,Global Dominion Access SA,DOM,<0.01%,IT Consulting & Other Services,ES,---,"$2,605,876.48","818,666"
,6666343,Pacific Metals Co Ltd,5541,<0.01%,Diversified Metals & Mining,JP,---,"$2,603,705.99","157,258"
,6273185,DI Dong Il Corp,001530,<0.01%,Textiles,KR,---,"$2,600,816.60","128,746"
,6871277,Taki Chemical Co Ltd,4025,<0.01%,Fertilizers & Agricultural Chemicals,JP,---,"$2,595,736.86","69,867"
,6197285,China Travel International Investment Hong Kong Ltd,308,<0.01%,"Hotels, Resorts & Cruise Lines",HK,---,"$2,590,140.71","17,612,609"
,6352750,en Inc/Japan,4849,<0.01%,Human Resource & Employment Services,JP,---,"$2,584,014.08","242,404"
,BKDT650,GFL Environmental Inc,GFL,<0.01%,Environmental & Facilities Services,US,---,"$2,583,919.00","61,100"
,BLN7CP3,Enchem Co Ltd,348370,<0.01%,Commodity Chemicals,KR,---,"$2,578,299.94","162,685"
,6193506,Chori Co Ltd,8014,<0.01%,Trading Companies & Distributors,JP,---,"$2,576,265.00","96,572"
,6117733,Obara Group Inc,6877,<0.01%,Industrial Machinery & Supplies & Components,JP,---,"$2,567,530.42","72,092"
,BLLJ381,Anima Holding SpA,ANIM,<0.01%,Asset Management & Custody Banks,IT,---,"$2,563,649.17","314,789"
,6896043,Tokyo Energy & Systems Inc,1945,<0.01%,Construction & Engineering,JP,---,"$2,563,002.85","200,080"
,6276322,Dongwon Industries Co Ltd,006040,<0.01%,Packaged Foods & Meats,KR,---,"$2,557,484.15","91,118"
,6480327,Kappa Create Co Ltd,7421,<0.01%,Restaurants,JP,---,"$2,555,867.44","248,039"
,B1L5QH9,Rank Group PLC/The,RNK,<0.01%,Casinos & Gaming,GB,---,"$2,555,242.42","1,825,862"
,6900290,Toyo Corp/Chuo-ku,8151,<0.01%,Technology Distributors,JP,---,"$2,551,250.34","211,749"
,B0PVBN7,Prosperity REIT,808,<0.01%,Office REITs,HK,---,"$2,545,188.18","13,581,872"
,BN2RBY0,LX Holdings Corp,383800,<0.01%,Industrial Conglomerates,KR,---,"$2,544,149.85","425,752"
,BPRT9S5,Super Hi International Holding Ltd,9658,<0.01%,Restaurants,HK,---,"$2,542,035.31","1,948,000"
,BYXBLF9,Iwaki Co Ltd,6237,<0.01%,Industrial Machinery & Supplies & Components,JP,---,"$2,539,004.65","98,500"
,6687559,Miyaji Engineering Group Inc,3431,<0.01%,Construction & Engineering,JP,---,"$2,538,835.44","252,480"
,BRWD2Z4,Douglas AG,DOU,<0.01%,Other Specialty Retail,DE,---,"$2,533,487.38","274,426"
,BG10R65,Hanil Cement Co Ltd/New,300720,<0.01%,Construction Materials,KR,---,"$2,522,973.65","203,233"
,6212564,Sebang Global Battery Co Ltd,004490,<0.01%,Automotive Parts & Equipment,KR,---,"$2,522,328.91","50,845"
,BMXRJN7,Wildcat Resources Ltd,WC8,<0.01%,Diversified Metals & Mining,AU,---,"$2,516,576.07","9,265,013"
,BR4ZLQ2,GS P&L Co Ltd,499790,<0.01%,"Hotels, Resorts & Cruise Lines",KR,---,"$2,513,774.38","78,555"
,BRJ8649,Sodexo SA,---,<0.01%,Restaurants,FR,---,"$2,513,750.45","37,444"
,6776059,SAMSUNG SDI CO LTD-PREF,006405,<0.01%,Electronic Components,KR,---,"$2,512,371.11","15,051"
,BBNBQJ7,Deutsche Beteiligungs AG,DBAN,<0.01%,Asset Management & Custody Banks,DE,---,"$2,511,202.41","102,123"
,BMGYMB4,Kakao Games Corp,293490,<0.01%,Interactive Home Entertainment,KR,---,"$2,506,702.49","390,037"
,6535443,Lotte Chilsung Beverage Co Ltd,005300,<0.01%,Soft Drinks & Non-alcoholic Beverages,KR,---,"$2,494,478.85","34,225"
,B0NNX17,Starts Proceed Investment Corp,8979,<0.01%,Multi-Family Residential REITs,JP,---,"$2,494,191.74","2,108"
,B01RWL4,Danal Co Ltd,064260,<0.01%,Transaction & Payment Processing Services,KR,---,"$2,491,963.83","646,022"
,6352716,Daesang Corp,001680,<0.01%,Packaged Foods & Meats,KR,---,"$2,487,931.41","186,108"
,BSKNPH6,Cuscal Ltd,CCL,<0.01%,Transaction & Payment Processing Services,AU,---,"$2,484,662.56","628,299"
,B28XTQ3,Value Partners Group Ltd,806,<0.01%,Asset Management & Custody Banks,HK,---,"$2,469,611.42","9,906,044"
,BK5XVJ9,FINEOS CORP HOLDINGS PLC-CDI,FCL,<0.01%,Application Software,AU,CDI,"$2,469,372.15","1,588,533"
,6494997,Korea Line Corp,005880,<0.01%,Marine Transportation,KR,---,"$2,467,584.88","1,618,780"
,BD71KT5,RENOVA Inc,9519,<0.01%,Renewable Electricity,JP,---,"$2,460,790.08","431,779"
,6192978,JW Pharmaceutical Corp,001060,<0.01%,Pharmaceuticals,KR,---,"$2,456,299.42","119,312"
,BLD2CY7,Bapcor Ltd,BAP,<0.01%,Distributors,AU,---,"$2,454,864.77","5,053,135"
,BL0KWK0,Tyro Payments Ltd,TYR,<0.01%,Transaction & Payment Processing Services,AU,---,"$2,451,375.53","4,662,118"
,5847086,Vastned NV,VASTB,<0.01%,Retail REITs,BE,---,"$2,444,080.50","72,823"
,6251772,Daiwa Ltd,6459,<0.01%,Industrial Machinery & Supplies & Components,JP,---,"$2,441,310.42","225,018"
,B1KR438,Sunlight Real Estate Investment Trust,435,<0.01%,Diversified REITs,HK,---,"$2,437,716.28","8,855,663"
,BSMTCC6,SODEXO SA - PF - 2028,---,<0.01%,Restaurants,FR,---,"$2,435,808.33","36,283"
,BNC0859,Ecopro HN Co Ltd,383310,<0.01%,Environmental & Facilities Services,KR,---,"$2,435,434.18","132,014"
,6465904,Inui Global Logistics Co Ltd,9308,<0.01%,Marine Transportation,JP,---,"$2,432,066.99","179,353"
,6294498,ASKUL Corp,2678,<0.01%,Broadline Retail,JP,---,"$2,417,847.28","297,202"
,6806116,Shin Poong Pharmaceutical Co Ltd,019170,<0.01%,Pharmaceuticals,KR,---,"$2,415,452.47","317,713"
,6164427,Daewoong Co Ltd,003090,<0.01%,Pharmaceuticals,KR,---,"$2,408,869.46","182,875"
,6539702,Halows Co Ltd,2742,<0.01%,Food Retail,JP,---,"$2,406,924.80","93,394"
,6808952,Sumida Corp,6817,<0.01%,Electronic Components,JP,---,"$2,406,843.16","317,873"
,6309422,Digital Garage Inc,4819,<0.01%,IT Consulting & Other Services,JP,---,"$2,406,619.36","166,752"
,6199753,CJ ENM Co Ltd,035760,<0.01%,Movies & Entertainment,KR,---,"$2,405,621.52","97,170"
,6010092,Aichi Corp,6345,<0.01%,Construction Machinery & Heavy Transportation Equipment,JP,---,"$2,402,806.08","260,284"
,6380643,ES-Con Japan Ltd,8892,<0.01%,Homebuilding,JP,---,"$2,402,342.42","343,651"
,6640369,Nippon Denko Co Ltd,5563,<0.01%,Steel,JP,---,"$2,398,352.20","873,427"
,BNZJF85,APRILBIO Co Ltd,397030,<0.01%,Biotechnology,KR,---,"$2,392,301.79","182,842"
,6592556,Mars Group Holdings Corp,6419,<0.01%,Leisure Products,JP,---,"$2,391,557.35","118,196"
,B3L2NF1,Medytox Inc,086900,<0.01%,Biotechnology,KR,---,"$2,385,177.25","47,463"
,6235936,Ananti Inc,025980,<0.01%,Leisure Facilities,KR,---,"$2,378,988.14","633,032"
,BJYNHY0,Japan Display Inc,6740,<0.01%,Electronic Components,JP,---,"$2,374,606.80","7,760,172"
,6355113,Fujicco Co Ltd,2908,<0.01%,Packaged Foods & Meats,JP,---,"$2,371,575.76","232,244"
,6328405,Clinuvel Pharmaceuticals Ltd,CUV,<0.01%,Biotechnology,AU,---,"$2,368,900.23","412,608"
,BHB0NV9,GDI Property Group Partnership,GDI,<0.01%,Office REITs,AU,---,"$2,361,812.66","4,958,656"
,6488912,Kojima Co Ltd,7513,<0.01%,Computer & Electronics Retail,JP,---,"$2,361,738.27","272,655"
,B7TV4G6,Tama Home Co Ltd,1419,<0.01%,Homebuilding,JP,---,"$2,358,851.98","130,733"
,BPLDLK9,Juventus Football Club SpA,JUVE,<0.01%,Movies & Entertainment,IT,---,"$2,358,701.64","976,352"
,6418146,Intage Holdings Inc,4326,<0.01%,Advertising,JP,---,"$2,352,836.87","174,576"
,BZ60JT0,Lotte Wellfood Co Ltd,280360,<0.01%,Packaged Foods & Meats,KR,---,"$2,348,878.09","22,079"
,6804983,Shinsho Corp,8075,<0.01%,Trading Companies & Distributors,JP,---,"$2,341,644.30","121,416"
,6406271,Ahnlab Inc,053800,<0.01%,Systems Software,KR,---,"$2,341,572.15","54,270"
,6467591,JCR Pharmaceuticals Co Ltd,4552,<0.01%,Pharmaceuticals,JP,---,"$2,339,282.65","715,249"
,B7M1678,Hoosiers Holdings Co Ltd,3284,<0.01%,Homebuilding,JP,---,"$2,335,883.86","279,437"
,6166672,Korea Petrochemical Ind Co Ltd,006650,<0.01%,Commodity Chemicals,KR,---,"$2,328,398.35","33,213"
,6321880,Business Engineering Corp,4828,<0.01%,IT Consulting & Other Services,JP,---,"$2,327,131.91","254,300"
,B1Y0SZ3,Zignago Vetro SpA,ZV,<0.01%,"Metal, Glass & Plastic Containers",IT,---,"$2,324,031.42","289,094"
,6629540,Neturen Co Ltd,5976,<0.01%,Steel,JP,---,"$2,322,335.49","243,419"
,7309283,Beneteau SACA,BEN,<0.01%,Leisure Products,FR,---,"$2,319,102.22","342,858"
,6544751,Aeon Hokkaido Corp,7512,<0.01%,Food Retail,JP,---,"$2,313,502.76","426,122"
,6566067,Fujio Food Group Inc,2752,<0.01%,Restaurants,JP,---,"$2,308,898.45","318,905"
,BVFNJ69,KeePer Technical Laboratory Co Ltd,6036,<0.01%,Specialty Chemicals,JP,---,"$2,306,915.19","109,533"
